지점,지점명,일시,기온(°C),풍속(m/s),습도(%),일사(MJ/m2),전운량(10분위),지면온도(°C)
112,인천,2019-06-13 4:00,17.5,1.5,93,,2,15.6
112,인천,2019-06-13 5:00,17.4,1.7,97,,0,15.5
112,인천,2019-06-13 6:00,17.4,1.7,97,0.07,2,15.8
112,인천,2019-06-13 7:00,18.1,1.4,87,0.55,4,17.2
112,인천,2019-06-13 8:00,19.5,2.2,79,1.18,4,21
112,인천,2019-06-13 9:00,20.6,2.3,70,1.85,2,25.9
112,인천,2019-06-13 10:00,22.3,2.2,53,2.47,3,31.3
112,인천,2019-06-13 11:00,23.1,2.6,51,2.97,1,35.6
112,인천,2019-06-13 12:00,24.1,2.6,54,3.28,1,38.9
112,인천,2019-06-13 13:00,24.6,2.7,52,3.4,0,40.9
112,인천,2019-06-13 14:00,24.9,3.9,46,3.33,0,41.2
112,인천,2019-06-13 15:00,25.6,3.3,43,3.04,2,41
112,인천,2019-06-13 16:00,26.4,1.7,43,2.55,4,38.9
112,인천,2019-06-13 17:00,25.9,2.6,44,1.7,6,34.9
112,인천,2019-06-13 18:00,24.9,2.3,50,1.1,8,29.8
112,인천,2019-06-13 19:00,22.6,3.1,58,0.43,7,25.1
112,인천,2019-06-13 20:00,20.6,3.9,68,0.08,8,21.9
112,인천,2019-06-13 21:00,20.3,2.9,67,,8,20.5
112,인천,2019-06-13 22:00,19.9,2.6,68,,7,19.5
112,인천,2019-06-13 23:00,19.9,1.2,70,,9,19.1
112,인천,2019-06-14 0:00,19.9,0.5,69,,9,18.8
112,인천,2019-06-14 1:00,19.7,0.9,67,,10,18.5
112,인천,2019-06-14 2:00,19.6,1.8,74,,10,18.2
112,인천,2019-06-14 3:00,19.3,1.5,85,,9,18
112,인천,2019-06-14 4:00,19.2,1.8,85,,9,17.9
112,인천,2019-06-14 5:00,19.2,1.4,87,,9,17.8
112,인천,2019-06-14 6:00,19,2.2,91,0.02,9,18
112,인천,2019-06-14 7:00,19.1,1.9,92,0.16,9,18.9
112,인천,2019-06-14 8:00,19.4,1.4,89,0.27,9,19.8
112,인천,2019-06-14 9:00,19.9,2.4,85,0.52,9,22
112,인천,2019-06-14 10:00,21,0.9,64,1.09,8,26.3
112,인천,2019-06-14 11:00,22.9,2.5,55,2.13,8,29.9
112,인천,2019-06-14 12:00,24.3,3.3,56,2.88,6,37.8
112,인천,2019-06-14 13:00,24.9,3.5,49,3.06,7,39.2
112,인천,2019-06-14 14:00,26.2,2.3,48,3.13,7,41.1
112,인천,2019-06-14 15:00,26.1,3.9,45,2.99,6,40.1
112,인천,2019-06-14 16:00,26.4,2.9,47,2.39,7,36.4
112,인천,2019-06-14 17:00,25.8,2.5,49,1.64,7,33.7
112,인천,2019-06-14 18:00,24.1,3.4,54,0.94,8,29.3
112,인천,2019-06-14 19:00,22.7,2.5,58,0.42,8,25.9
112,인천,2019-06-14 20:00,21.5,2.6,61,0.16,4,22.5
112,인천,2019-06-14 21:00,20.7,1.7,68,,2,20.7
112,인천,2019-06-14 22:00,20.2,2.4,78,,0,19.6
112,인천,2019-06-14 23:00,20,3.2,80,,0,18.9
112,인천,2019-06-15 0:00,19.9,2.9,83,,0,18.5
112,인천,2019-06-15 1:00,19.5,2.4,92,,6,18.4
112,인천,2019-06-15 2:00,19.3,1.9,93,,7,18.2
112,인천,2019-06-15 3:00,19.3,2,93,,1,17.9
112,인천,2019-06-15 4:00,19.4,4.2,80,,1,17.4
112,인천,2019-06-15 5:00,19.3,3.6,81,,0,17.1
112,인천,2019-06-15 6:00,19.2,3.5,81,0.06,0,17.3
112,인천,2019-06-15 7:00,19.6,3.7,79,0.44,1,18.6
112,인천,2019-06-15 8:00,19.7,4.3,75,0.78,3,20.3
112,인천,2019-06-15 9:00,21,3.9,70,1.77,2,26.1
112,인천,2019-06-15 10:00,21.9,4.9,63,2.45,2,31.3
112,인천,2019-06-15 11:00,23.1,4.4,61,3.01,3,36.4
112,인천,2019-06-15 12:00,23.9,4.4,57,3.33,3,39.5
112,인천,2019-06-15 13:00,24.7,4.9,56,3.44,2,42.3
112,인천,2019-06-15 14:00,24.9,5.1,54,3.39,2,41.6
112,인천,2019-06-15 15:00,25.1,4.7,54,3.01,2,40.9
112,인천,2019-06-15 16:00,23.6,4.3,65,2.55,1,38.1
112,인천,2019-06-15 17:00,24.4,3.9,56,2,1,35.8
112,인천,2019-06-15 18:00,24.9,4.9,52,1.33,2,31.7
112,인천,2019-06-15 19:00,24.1,5.9,45,0.58,7,26.2
112,인천,2019-06-15 20:00,22.1,3.6,49,0.08,6,22.8
112,인천,2019-06-15 21:00,21.2,4.3,55,,2,20.9
112,인천,2019-06-15 22:00,20.4,2.7,61,,5,19.7
112,인천,2019-06-15 23:00,20.3,3.7,62,,5,19.4
112,인천,2019-06-16 0:00,19.6,2.1,68,,0,18.4
112,인천,2019-06-16 1:00,19.2,2.6,70,,0,17.8
112,인천,2019-06-16 2:00,18.8,2.4,76,,1,17.3
112,인천,2019-06-16 3:00,18.4,2,75,,0,16.8
112,인천,2019-06-16 4:00,18.1,2.4,75,,0,16.5
112,인천,2019-06-16 5:00,17.7,2.5,78,,0,16.1
112,인천,2019-06-16 6:00,17.8,2.1,78,0.08,0,16.4
112,인천,2019-06-16 7:00,19.2,1.7,69,0.52,0,17.4
112,인천,2019-06-16 8:00,21.2,1.4,58,1.19,0,21.1
112,인천,2019-06-16 9:00,22.7,1.1,52,1.87,0,27.5
112,인천,2019-06-16 10:00,22.1,2.4,57,1.62,6,25.3
112,인천,2019-06-16 11:00,23.9,1.8,51,2.11,3,35.4
112,인천,2019-06-16 12:00,24.5,3,47,2.7,3,37.6
112,인천,2019-06-16 13:00,24.2,3.1,49,3.29,3,40.3
112,인천,2019-06-16 14:00,24.6,4.5,50,3.32,4,41.4
112,인천,2019-06-16 15:00,24.7,4.4,50,3.05,5,41
112,인천,2019-06-16 16:00,24.1,4.1,51,2.45,7,37.8
112,인천,2019-06-16 17:00,24.1,4.2,55,1.87,7,34.2
112,인천,2019-06-16 18:00,22.1,4.6,61,1.09,8,29.8
112,인천,2019-06-16 19:00,22.1,1.6,66,0.64,7,25.7
112,인천,2019-06-16 20:00,20.7,1.5,69,0.08,7,21.7
112,인천,2019-06-16 21:00,20.2,1.6,68,,8,20.5
112,인천,2019-06-16 22:00,19.6,3.3,81,,5,19.1
112,인천,2019-06-16 23:00,18.9,2.9,90,,6,18.7
112,인천,2019-06-17 0:00,18.7,2.9,92,,7,18.5
112,인천,2019-06-17 1:00,18.5,2.2,90,,9,18.3
112,인천,2019-06-17 2:00,17.8,3.5,93,,8,17.9
112,인천,2019-06-17 3:00,17.5,1.2,91,,8,17.9
112,인천,2019-06-17 4:00,17.6,3.5,94,,10,17.8
112,인천,2019-06-17 5:00,17.5,3,93,,9,17.6
112,인천,2019-06-17 6:00,17.5,2.7,91,0.04,8,18
112,인천,2019-06-17 7:00,17.9,3.2,88,0.53,3,18.4
112,인천,2019-06-17 8:00,18.8,3.5,82,1.09,6,22.5
112,인천,2019-06-17 9:00,19.9,2.9,75,1.96,8,28.8
112,인천,2019-06-17 10:00,20.7,3.5,70,2.46,6,34.5
112,인천,2019-06-17 11:00,20.8,3.3,71,2.27,3,37
112,인천,2019-06-17 12:00,21.2,3.3,60,3.39,6,40.8
112,인천,2019-06-17 13:00,22.1,3.4,61,3.46,7,43.3
112,인천,2019-06-17 14:00,22.1,3.9,65,3.36,8,43.2
112,인천,2019-06-17 15:00,22.4,2.9,64,2.62,8,40
112,인천,2019-06-17 16:00,22.9,2.5,56,2.37,8,38.8
112,인천,2019-06-17 17:00,22.5,3.1,64,1.82,3,35.6
112,인천,2019-06-17 18:00,21.4,3.4,65,1.28,6,30.6
112,인천,2019-06-17 19:00,20.2,3.5,67,0.47,8,25.5
112,인천,2019-06-17 20:00,19.5,3.2,70,0.15,5,22.1
112,인천,2019-06-17 21:00,19.2,1.8,75,,6,20.5
112,인천,2019-06-17 22:00,19.1,1.4,75,,8,20.2
112,인천,2019-06-17 23:00,19.1,1.3,82,,5,19.7
112,인천,2019-06-18 0:00,18.7,0.8,84,,6,18.9
112,인천,2019-06-18 1:00,18.5,0.9,78,,7,19
112,인천,2019-06-18 2:00,18.8,1,71,,9,19
112,인천,2019-06-18 3:00,18.8,1.1,76,,7,18.8
112,인천,2019-06-18 4:00,18.9,1.6,72,,10,18.8
112,인천,2019-06-18 5:00,19,2,80,,10,18.9
112,인천,2019-06-18 6:00,19.1,2.1,77,0.02,10,18.8
112,인천,2019-06-18 7:00,19.5,1.6,78,0.2,10,20
112,인천,2019-06-18 8:00,19.8,3,76,0.39,10,21.9
112,인천,2019-06-18 9:00,20.4,3.1,70,0.9,8,24.3
112,인천,2019-06-18 10:00,21.6,5.5,61,1.59,10,27.4
112,인천,2019-06-18 11:00,22.8,5,60,1.69,10,31.8
112,인천,2019-06-18 12:00,23.8,4.1,63,2.05,10,34.9
112,인천,2019-06-18 13:00,23,4.5,73,1.19,10,31.3
112,인천,2019-06-18 14:00,22.7,3.2,79,1.03,10,29.5
112,인천,2019-06-18 15:00,22.2,3.5,78,0.66,10,27.1
112,인천,2019-06-18 16:00,22.6,3.5,72,1.13,10,28.9
112,인천,2019-06-18 17:00,21.9,3.9,76,0.94,10,26.8
112,인천,2019-06-18 18:00,21.4,3.5,79,0.62,10,24.5
112,인천,2019-06-18 19:00,20.2,3.8,95,0.07,10,21.1
112,인천,2019-06-18 20:00,19.8,2.5,98,0,10,20.5
112,인천,2019-06-18 21:00,19.6,3.1,98,,10,19.8
112,인천,2019-06-18 22:00,19.5,2.2,98,,10,19.6
112,인천,2019-06-18 23:00,19.4,3,98,,10,19.3
112,인천,2019-06-19 0:00,19.1,1.3,98,,10,19.2
112,인천,2019-06-19 1:00,19,2.4,98,,9,18.8
112,인천,2019-06-19 2:00,18.9,2.1,97,,8,18.9
112,인천,2019-06-19 3:00,19,2.6,96,,10,19
112,인천,2019-06-19 4:00,19,2.3,98,,10,19
112,인천,2019-06-19 5:00,19,2.4,98,,10,18.9
112,인천,2019-06-19 6:00,18.9,2.1,98,0,10,18.9
112,인천,2019-06-19 7:00,19.1,1.6,98,0.1,10,19.9
112,인천,2019-06-19 8:00,19.7,1.6,93,0.61,10,22.5
112,인천,2019-06-19 9:00,20.1,2.8,89,0.93,9,24.2
112,인천,2019-06-19 10:00,20.5,1.8,88,0.95,9,24.6
112,인천,2019-06-19 11:00,21.5,1.9,83,1.56,9,27.8
112,인천,2019-06-19 12:00,22.4,1.7,76,1.94,9,29
112,인천,2019-06-19 13:00,24.2,1.7,65,2.79,8,33.9
112,인천,2019-06-19 14:00,24.7,3,63,2.89,7,36.3
112,인천,2019-06-19 15:00,23.8,4.1,65,2.82,7,35.3
112,인천,2019-06-19 16:00,23.9,4.1,65,2.36,6,35.8
112,인천,2019-06-19 17:00,23.2,4.2,72,1.71,7,31.4
112,인천,2019-06-19 18:00,21.9,2.5,79,0.78,7,27.4
112,인천,2019-06-19 19:00,20.7,3.5,90,0.35,6,24
112,인천,2019-06-19 20:00,20.5,2,91,0.06,8,22.1
112,인천,2019-06-19 21:00,20.5,1.8,86,,9,21.3
112,인천,2019-06-19 22:00,20.3,1.6,93,,9,21
112,인천,2019-06-19 23:00,20.3,1.8,94,,8,20.7
112,인천,2019-06-20 0:00,20.4,1.6,95,,9,20.6
112,인천,2019-06-20 1:00,20.3,2.1,95,,,20.3
112,인천,2019-06-20 2:00,20.2,1.5,95,,7,20.2
112,인천,2019-06-20 3:00,19.9,1.7,95,,9,20
112,인천,2019-06-20 4:00,20,0.9,95,,9,19.7
112,인천,2019-06-20 5:00,19.9,1.6,97,,9,19.6
112,인천,2019-06-20 6:00,19.8,1.6,98,0.03,9,19.8
112,인천,2019-06-20 7:00,19.9,2.1,98,0.26,9,21
112,인천,2019-06-20 8:00,20.4,2,96,0.52,9,23
112,인천,2019-06-20 9:00,20.9,2.5,91,1.21,8,25.1
112,인천,2019-06-20 10:00,22.3,2.4,77,2.33,8,32.7
112,인천,2019-06-20 11:00,23.5,3,68,2.6,7,36.4
112,인천,2019-06-20 12:00,24.5,2.6,57,3.23,7,42.2
112,인천,2019-06-20 13:00,24.5,2.8,59,3.59,8,41.4
112,인천,2019-06-20 14:00,25.3,3.5,57,2.92,7,44.7
112,인천,2019-06-20 15:00,24.6,3.6,60,2.88,8,40.9
112,인천,2019-06-20 16:00,24.8,3.9,57,2.35,5,40.2
112,인천,2019-06-20 17:00,23.8,3.3,70,1.58,8,33.4
112,인천,2019-06-20 18:00,22.4,3.5,80,0.78,9,29
112,인천,2019-06-20 19:00,21.5,3.4,87,0.29,10,25.4
112,인천,2019-06-20 20:00,20.8,2.5,91,0.04,10,23
112,인천,2019-06-20 21:00,20.2,2.9,94,,9,21.5
112,인천,2019-06-20 22:00,20,2.9,94,,5,20.4
112,인천,2019-06-20 23:00,19.6,1.4,97,,5,19.4
112,인천,2019-06-21 0:00,19.4,1.7,97,,3,19
112,인천,2019-06-21 1:00,19.4,2.1,98,,4,18.7
112,인천,2019-06-21 2:00,19.3,1.1,98,,4,18.8
112,인천,2019-06-21 3:00,19.2,1.3,98,,6,18.6
112,인천,2019-06-21 4:00,19,1,98,,5,17.9
112,인천,2019-06-21 5:00,19,1.4,98,,7,18.1
112,인천,2019-06-21 6:00,19.2,2.3,97,0.02,8,18.9
112,인천,2019-06-21 7:00,19.1,1.8,98,0.15,10,20.1
112,인천,2019-06-21 8:00,19.9,1.5,94,0.82,9,22.5
112,인천,2019-06-21 9:00,20.4,0.9,89,0.8,9,24.2
112,인천,2019-06-21 10:00,21.3,2.6,83,0.98,9,27.2
112,인천,2019-06-21 11:00,22.1,1.8,75,1.55,8,30
112,인천,2019-06-21 12:00,22.7,2.8,72,1.69,8,32.6
112,인천,2019-06-21 13:00,23.6,1.3,72,1.36,9,32.4
112,인천,2019-06-21 14:00,23.9,3.8,68,1.69,9,34.1
112,인천,2019-06-21 15:00,24.5,2.1,66,1.98,7,36
112,인천,2019-06-21 16:00,24.4,2.8,70,1.84,7,35.5
112,인천,2019-06-21 17:00,24,3.7,71,1.33,7,33.5
112,인천,2019-06-21 18:00,23.7,3.5,77,1.19,3,30.6
112,인천,2019-06-21 19:00,22.4,2.4,83,0.56,1,26
112,인천,2019-06-21 20:00,21.6,1.9,88,0.12,6,23.1
112,인천,2019-06-21 21:00,20.9,1.2,92,,6,21.6
112,인천,2019-06-21 22:00,20.5,2.9,96,,6,20.6
112,인천,2019-06-21 23:00,20.3,2.2,96,,5,20.1
112,인천,2019-06-22 0:00,20.5,1.9,87,,2,19.7
112,인천,2019-06-22 1:00,20.3,3.6,68,,4,18.6
112,인천,2019-06-22 2:00,20.1,3.4,74,,3,18
112,인천,2019-06-22 3:00,19.5,3.5,66,,2,17.3
112,인천,2019-06-22 4:00,19,1.8,85,,1,17.1
112,인천,2019-06-22 5:00,18,2.3,86,,2,16.6
112,인천,2019-06-22 6:00,17.9,2,83,0.06,0,16.8
112,인천,2019-06-22 7:00,19.5,3.1,66,0.5,0,17.9
112,인천,2019-06-22 8:00,21.6,2.7,55,1.15,0,21
112,인천,2019-06-22 9:00,23.1,1.9,51,1.83,1,27.5
112,인천,2019-06-22 10:00,24.7,1.7,45,2.59,4,34.7
112,인천,2019-06-22 11:00,25.6,1.5,44,3,3,40.4
112,인천,2019-06-22 12:00,25.8,3,42,3.19,3,42.1
112,인천,2019-06-22 13:00,26.5,3.3,42,3.34,2,44.3
112,인천,2019-06-22 14:00,26.9,3.3,46,3.26,2,45
112,인천,2019-06-22 15:00,28,3.1,46,2.95,2,44.3
112,인천,2019-06-22 16:00,28.1,3.1,46,2.53,2,42.7
112,인천,2019-06-22 17:00,28,3.3,48,1.95,2,38.8
112,인천,2019-06-22 18:00,26.5,4.2,51,1.1,3,32.4
112,인천,2019-06-22 19:00,26.3,4.3,53,0.63,0,28.3
112,인천,2019-06-22 20:00,24.8,3.6,60,0.14,1,24.8
112,인천,2019-06-22 21:00,23.2,2.7,67,,1,22.9
112,인천,2019-06-22 22:00,22.7,2.9,76,,1,21.9
112,인천,2019-06-22 23:00,23,3.9,47,,0,20.8
112,인천,2019-06-23 0:00,23.5,3.6,39,,3,20.1
112,인천,2019-06-23 1:00,23.2,3.7,40,,2,19.6
112,인천,2019-06-23 2:00,22.4,3,43,,3,18.8
112,인천,2019-06-23 3:00,22.1,3.7,42,,3,18.4
112,인천,2019-06-23 4:00,21.3,2.9,46,,0,17.5
112,인천,2019-06-23 5:00,20.9,2.7,48,,0,17.1
112,인천,2019-06-23 6:00,21.1,2.8,49,0.06,0,17.2
112,인천,2019-06-23 7:00,22.2,1.5,46,0.52,2,18.4
112,인천,2019-06-23 8:00,24.3,1.9,42,1.19,0,22.2
112,인천,2019-06-23 9:00,25.7,2.8,40,1.86,0,29.4
112,인천,2019-06-23 10:00,26.1,2.8,41,2.48,0,36
112,인천,2019-06-23 11:00,25.4,2.9,43,2.95,0,39.9
112,인천,2019-06-23 12:00,26.5,2.5,38,3.28,4,43.2
112,인천,2019-06-23 13:00,27.1,3,38,3.28,3,45.2
112,인천,2019-06-23 14:00,28,3.5,39,3.33,1,46.2
112,인천,2019-06-23 15:00,28.1,4.5,40,3.07,1,45.7
112,인천,2019-06-23 16:00,27.7,5.6,40,2.63,0,43.1
112,인천,2019-06-23 17:00,27.7,5.5,42,2.02,0,39.7
112,인천,2019-06-23 18:00,27,5.5,44,1.35,0,34.9
112,인천,2019-06-23 19:00,25.6,3.4,44,0.68,2,28.4
112,인천,2019-06-23 20:00,23.9,1.4,48,0.12,1,24.7
112,인천,2019-06-23 21:00,23,2.2,48,,0,22.7
112,인천,2019-06-23 22:00,22.7,1.7,48,,1,21.6
112,인천,2019-06-23 23:00,22.4,2.3,52,,1,20.9
112,인천,2019-06-24 0:00,21.8,2.4,61,,3,20.4
112,인천,2019-06-24 1:00,21.6,1.9,67,,8,20.5
112,인천,2019-06-24 2:00,21.7,1.6,72,,7,20.8
112,인천,2019-06-24 3:00,21.5,1.7,75,,4,19.9
112,인천,2019-06-24 4:00,21.5,0.9,71,,3,19.3
112,인천,2019-06-24 5:00,21,1.8,77,,3,18.9
112,인천,2019-06-24 6:00,20.7,1.8,84,0.06,1,19.1
112,인천,2019-06-24 7:00,21.6,1.5,77,0.48,0,20.1
112,인천,2019-06-24 8:00,22.6,1.5,65,1.11,0,23.2
112,인천,2019-06-24 9:00,24.1,3.7,54,1.8,0,29.5
112,인천,2019-06-24 10:00,25.4,2.7,56,2.4,0,36
112,인천,2019-06-24 11:00,24.8,3.5,65,2.9,0,40.6
112,인천,2019-06-24 12:00,25.1,2.7,54,3.26,0,44.6
112,인천,2019-06-24 13:00,26.2,2.6,49,3.43,0,46.9
112,인천,2019-06-24 14:00,26.2,2.8,50,3.35,0,47.5
112,인천,2019-06-24 15:00,25.7,3.1,57,3.09,0,46.2
112,인천,2019-06-24 16:00,25.3,4.6,62,2.63,0,42.8
112,인천,2019-06-24 17:00,25.6,3.2,61,2.05,0,39.9
112,인천,2019-06-24 18:00,24.5,3.2,67,1.36,0,35
112,인천,2019-06-24 19:00,23.8,3.6,66,0.69,0,28.4
112,인천,2019-06-24 20:00,22.5,4,65,0.14,0,24.5
112,인천,2019-06-24 21:00,21.8,1.8,71,,0,22.8
112,인천,2019-06-24 22:00,21.4,2.1,73,,0,21.7
112,인천,2019-06-24 23:00,21,1.7,82,,0,20.9
112,인천,2019-06-25 0:00,20.7,2.3,80,,0,20.3
112,인천,2019-06-25 1:00,20.5,1.3,87,,0,19.8
112,인천,2019-06-25 2:00,20.3,2.1,89,,0,19.3
112,인천,2019-06-25 3:00,20.1,1.9,94,,0,19.1
112,인천,2019-06-25 4:00,19.7,2.1,89,,0,18.5
112,인천,2019-06-25 5:00,19.5,1.7,87,,0,18.1
112,인천,2019-06-25 6:00,19.8,1.7,94,0.06,0,18.6
112,인천,2019-06-25 7:00,20.7,1.6,89,0.48,2,20
112,인천,2019-06-25 8:00,22.1,1,77,1.14,1,23.1
112,인천,2019-06-25 9:00,23.2,1.5,71,1.75,1,29.1
112,인천,2019-06-25 10:00,23.8,2,73,2.37,0,34.9
112,인천,2019-06-25 11:00,25.4,1.5,57,2.78,0,40.8
112,인천,2019-06-25 12:00,26.4,2.8,54,3.15,0,44
112,인천,2019-06-25 13:00,26.9,2.4,51,3.22,0,45.8
112,인천,2019-06-25 14:00,28.1,2.6,47,3.14,0,46.5
112,인천,2019-06-25 15:00,28.3,3.5,48,2.93,0,45.9
112,인천,2019-06-25 16:00,28.3,3.9,40,2.52,0,42.8
112,인천,2019-06-25 17:00,27.8,2.6,44,1.95,0,39.7
112,인천,2019-06-25 18:00,27.6,1.6,50,1.31,0,36.1
112,인천,2019-06-25 19:00,26.1,2.4,53,0.67,0,29.2
112,인천,2019-06-25 20:00,23.5,3.3,51,0.1,0,24.6
112,인천,2019-06-25 21:00,22.7,2.2,66,,7,22.9
112,인천,2019-06-25 22:00,22.4,2.2,65,,6,22
112,인천,2019-06-25 23:00,22.3,1.9,61,,3,21.3
112,인천,2019-06-26 0:00,21.8,1.3,61,,4,20.7
112,인천,2019-06-26 1:00,21.7,0.5,63,,7,20.3
112,인천,2019-06-26 2:00,21.5,0.4,63,,7,20
112,인천,2019-06-26 3:00,21.6,0.8,64,,6,19.7
112,인천,2019-06-26 4:00,21.5,1.2,73,,6,19.4
112,인천,2019-06-26 5:00,21.3,0.9,85,,7,19.4
112,인천,2019-06-26 6:00,21.1,0.7,82,0.03,9,20.1
112,인천,2019-06-26 7:00,21.6,1,80,0.23,9,21.5
112,인천,2019-06-26 8:00,22.6,1.4,72,0.63,9,24.5
112,인천,2019-06-26 9:00,22.9,2.3,73,0.8,9,26.4
112,인천,2019-06-26 10:00,24.2,1.4,65,0.89,9,27.8
112,인천,2019-06-26 11:00,25.1,1,58,0.9,9,29.9
112,인천,2019-06-26 12:00,25.9,0.9,58,0.77,10,29
112,인천,2019-06-26 13:00,27,0.9,51,1.06,10,33.9
112,인천,2019-06-26 14:00,26.7,2.7,57,1.65,10,35.2
112,인천,2019-06-26 15:00,26.3,3.6,56,1.87,9,35.8
112,인천,2019-06-26 16:00,26.2,3.3,58,1.35,10,33.6
112,인천,2019-06-26 17:00,25,2.8,64,0.75,10,29.7
112,인천,2019-06-26 18:00,25,2,55,0.38,10,27.6
112,인천,2019-06-26 19:00,24.9,1.1,56,0.16,10,26.1
112,인천,2019-06-26 20:00,24.6,2.1,66,0.06,9,24.5
112,인천,2019-06-26 21:00,23.1,2.5,79,,8,23.4
112,인천,2019-06-26 22:00,23.2,0.8,74,,10,23.2
112,인천,2019-06-26 23:00,24.4,2.1,63,,10,23.2
112,인천,2019-06-27 0:00,24.2,1.9,68,,10,23.2
112,인천,2019-06-27 1:00,23.6,3.5,76,,1,23
112,인천,2019-06-27 2:00,22.9,1.3,86,,3,22.7
112,인천,2019-06-27 3:00,22.9,1.4,89,,10,22.6
112,인천,2019-06-27 4:00,22,1.4,98,,10,21.9
112,인천,2019-06-27 5:00,22,0.8,98,,10,21.9
112,인천,2019-06-27 6:00,21.9,0.5,98,0,10,21.9
112,인천,2019-06-27 7:00,22.1,1.4,98,0.05,10,22.4
112,인천,2019-06-27 8:00,22.3,0.9,98,0.2,9,23.2
112,인천,2019-06-27 9:00,23,1.3,98,0.46,9,25.5
112,인천,2019-06-27 10:00,23.9,1.6,85,1.39,9,29
112,인천,2019-06-27 11:00,24.8,1.6,78,0.92,8,28.4
112,인천,2019-06-27 12:00,25,2.2,80,1.07,8,30.6
112,인천,2019-06-27 13:00,26.7,3,71,3.01,6,39.6
112,인천,2019-06-27 14:00,26.2,3.7,72,2.33,8,39.5
112,인천,2019-06-27 15:00,26.4,3.6,70,2.07,8,39
112,인천,2019-06-27 16:00,26.4,3.4,69,1.67,8,35.8
112,인천,2019-06-27 17:00,26.5,3.4,71,1.41,8,34.2
112,인천,2019-06-27 18:00,24.7,3.4,73,0.64,9,31
112,인천,2019-06-27 19:00,23.9,3.1,73,0.3,10,26.9
112,인천,2019-06-27 20:00,23.4,1.7,74,0.09,10,24.9
112,인천,2019-06-27 21:00,23,1.1,76,,7,24.1
112,인천,2019-06-27 22:00,22.9,1.9,68,,7,23.6
112,인천,2019-06-27 23:00,22.7,2.1,70,,6,23
112,인천,2019-06-28 0:00,22.8,1.1,72,,8,23
112,인천,2019-06-28 1:00,22.7,3.1,89,,9,22.9
112,인천,2019-06-28 2:00,22.2,1.6,79,,8,22.6
112,인천,2019-06-28 3:00,22.2,1.7,81,,10,22.3
112,인천,2019-06-28 4:00,21.9,1.3,98,,10,21.9
112,인천,2019-06-28 5:00,21,2.3,98,,9,21.2
112,인천,2019-06-28 6:00,20.8,2.1,98,0.05,8,21.1
112,인천,2019-06-28 7:00,21.1,2.4,97,0.25,9,22
112,인천,2019-06-28 8:00,21.4,1.6,98,0.18,9,22.8
112,인천,2019-06-28 9:00,21.8,0.5,97,0.41,9,24.5
112,인천,2019-06-28 10:00,22.7,1.4,86,0.7,10,26.3
112,인천,2019-06-28 11:00,23.1,2,82,1.02,10,27.1
112,인천,2019-06-28 12:00,23,2.1,87,0.7,10,25.4
112,인천,2019-06-28 13:00,24.2,2.2,78,1.1,10,29.4
112,인천,2019-06-28 14:00,26.1,2.3,61,2.68,7,36.8
112,인천,2019-06-28 15:00,26.1,3.7,61,2.59,8,37.2
112,인천,2019-06-28 16:00,25.9,3.1,65,2,8,32.8
112,인천,2019-06-28 17:00,24.4,3.4,75,0.51,9,28.2
112,인천,2019-06-28 18:00,23.2,2.3,78,0.32,10,25.5
112,인천,2019-06-28 19:00,22.7,3.4,75,0.15,10,23.9
112,인천,2019-06-28 20:00,22.1,3.4,82,0.04,10,22.3
112,인천,2019-06-28 21:00,21.8,2.1,81,,10,21.8
112,인천,2019-06-28 22:00,21.8,1.9,82,,10,21.2
112,인천,2019-06-28 23:00,21.7,1.4,80,,10,20.9
112,인천,2019-06-29 0:00,21.4,1.3,92,,10,20.8
112,인천,2019-06-29 1:00,21.1,2.1,90,,10,20.6
112,인천,2019-06-29 2:00,21.2,1.6,96,,10,20.7
112,인천,2019-06-29 3:00,21.3,1.9,98,,10,21
112,인천,2019-06-29 4:00,21.2,1.3,98,,10,21.1
112,인천,2019-06-29 5:00,20.9,1.3,98,,10,20.9
112,인천,2019-06-29 6:00,21,1.7,98,0,10,21
112,인천,2019-06-29 7:00,20.6,2.7,98,0.01,10,20.7
112,인천,2019-06-29 8:00,20.6,1.7,98,0.32,10,22.5
112,인천,2019-06-29 9:00,20.7,0.7,98,0.25,10,22.4
112,인천,2019-06-29 10:00,21.2,1.3,97,0.29,10,23
112,인천,2019-06-29 11:00,22.5,1.2,91,0.75,10,28.4
112,인천,2019-06-29 12:00,23.9,1.5,77,1.56,10,29.5
112,인천,2019-06-29 13:00,24.1,1.1,78,0.96,10,27
112,인천,2019-06-29 14:00,23.7,1.5,80,0.43,10,24.9
112,인천,2019-06-29 15:00,24.7,2.3,65,0.98,9,29.7
112,인천,2019-06-29 16:00,25.6,3.1,61,1.47,9,31.8
112,인천,2019-06-29 17:00,25.7,2.4,62,1.31,9,29.3
112,인천,2019-06-29 18:00,25.9,0.9,63,0.98,8,27.3
112,인천,2019-06-29 19:00,25.6,0.8,61,0.23,6,25
112,인천,2019-06-29 20:00,25,2.8,75,0.06,6,23.1
112,인천,2019-06-29 21:00,23.9,3.2,85,,6,21.8
112,인천,2019-06-29 22:00,23.2,2.9,89,,6,21
112,인천,2019-06-29 23:00,22.7,2.8,92,,3,20.6
112,인천,2019-06-30 0:00,22.4,3.1,95,,6,20.3
112,인천,2019-06-30 1:00,22.2,3.7,86,,4,19.9
